Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Wetbulb Temperature [C](Hourly),LIVING_UNIT1:Zone Heating Setpoint Not Met Time [hr](Hourly),LIVING_UNIT1:Zone Heating Setpoint Not Met While Occupied Time [hr](Hourly),LIVING_UNIT1:Zone Cooling Setpoint Not Met Time [hr](Hourly),LIVING_UNIT1:Zone Cooling Setpoint Not Met While Occupied Time [hr](Hourly),ATTIC_UNIT1:Zone Heating Setpoint Not Met Time [hr](Hourly),ATTIC_UNIT1:Zone Heating Setpoint Not Met While Occupied Time [hr](Hourly),ATTIC_UNIT1:Zone Cooling Setpoint Not Met Time [hr](Hourly),ATTIC_UNIT1:Zone Cooling Setpoint Not Met While Occupied Time [hr](Hourly),Facility:Facility Heating Setpoint Not Met Time [hr](Hourly),Facility:Facility Cooling Setpoint Not Met Time [hr](Hourly),Facility:Facility Heating Setpoint Not Met While Occupied Time [hr](Hourly),Facility:Facility Cooling Setpoint Not Met While Occupied Time [hr](Hourly),SUPPLY FAN_UNIT1:Fan Electricity Energy [J](Hourly),DX COOLING COIL_UNIT1:Cooling Coil Total Cooling Energy [J](Hourly),DX COOLING COIL_UNIT1:Cooling Coil Electricity Energy [J](Hourly),HEAT PUMP DX HEATING COIL 1:Heating Coil Heating Energy [J](Hourly),HEAT PUMP DX HEATING COIL 1:Heating Coil Electricity Energy [J](Hourly),HEAT PUMP DX HEATING COIL 1:Heating Coil Defrost Electricity Energy [J](Hourly),SUPPLEMENTAL HEATING COIL ELECTRIC:Heating Coil Heating Energy [J](Hourly),SUPPLEMENTAL HEATING COIL ELECTRIC:Heating Coil Electricity Energy [J](Hourly),COOLING COIL AIR INLET NODE_UNIT1:System Node Temperature [C](Hourly),COOLING COIL AIR INLET NODE_UNIT1:System Node Wetbulb Temperature [C](Hourly)
 04/24  02:00:00,9.404166666666667,8.247182812147417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.97140063220513,14.987992870060188
 04/24  03:00:00,8.575000000000001,7.547432696495819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.51289401666993,14.434134611673679
 04/24  04:00:00,8.299999999999999,7.169372039809134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.121435726900214,13.898666792091396
 04/24  05:00:00,8.299999999999999,7.035696498267096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.810007755795348,13.460730769334632
 04/24  06:00:00,8.299999999999999,6.606611036610729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.58100884565925,13.079297861754397
 04/24  07:00:00,8.299999999999999,6.338435349711305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.458758324836578,12.729323999805798
 04/24  08:00:00,8.625,6.407519461078803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101620.53350283212,0.0,0.0,1938664.9518058787,461788.64543013166,0.0,202816.76234665275,202816.76234665275,20.912612703257606,13.100608090847736
 04/24  09:00:00,9.170833333333335,6.708027403658279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78572.30428794424,0.0,0.0,1377423.7829432318,319016.4039313539,0.0,0.0,0.0,21.017077449438657,12.96360086529642
 04/24  10:00:00,9.725,7.065007778935098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77054.34208079643,0.0,0.0,1353762.6835331822,307032.9607864441,0.0,0.0,0.0,21.017876947514649,12.813004273778468
 04/24  11:00:00,10.595833333333334,7.466571418961546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51025.984948174686,0.0,0.0,895987.8751326089,198455.65505357446,0.0,0.0,0.0,21.026670420135465,12.710192727992768
 04/24  12:00:00,12.020833333333336,8.281523595714843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11235.630330215614,0.0,0.0,198139.04957658353,42618.357640038346,0.0,0.0,0.0,20.78090189203387,12.543846452920322
 04/24  13:00:00,13.666666666666665,9.157139511180759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.254984485492537,12.329418776282879
 04/24  14:00:00,15.049999999999999,9.758569917360747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.81347450381094,12.571451872628013
 04/24  15:00:00,16.195833333333334,10.276746761688788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.40892988396215,12.825726882852459
 04/24  16:00:00,16.97083333333333,10.587367402788392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.904650817944128,13.03870570153564
 04/24  17:00:00,16.929166666666665,10.296123839222299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.27580347801792,13.189752630468965
 04/24  18:00:00,15.779166666666667,9.608275534647989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.470659154366947,13.259560977707159
 04/24  19:00:00,12.291666666666666,8.70642655966329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.216742573745603,13.283410932133032
 04/24  20:00:00,9.675000000000003,7.847342437276015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.58247397382622,13.254734579421202
 04/24  21:00:00,8.533333333333334,7.299004184213196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.081507649497618,13.277591158039101
 04/24  22:00:00,7.799999999999998,6.804124654726756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.549562519409539,13.212206470805138
 04/24  23:00:00,8.070833333333335,6.821067968533157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8505.009532843897,0.0,0.0,146565.7332495302,35822.13679603135,0.0,0.0,0.0,20.455826709914605,13.221324768638168
 04/24  24:00:00,8.625,6.961481663426983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.761348158352626,12.930710620092777
 04/25  01:00:00,7.383333333333333,6.254880613548747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.33129282300473,12.69060339644752
 04/25  02:00:00,5.504166666666666,5.118531039095085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.74582533837872,12.365619030108912
 04/25  03:00:00,5.0,4.719786707518352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32514.236904517187,0.0,0.0,436509.5763668081,136517.42805856525,685.8211695722008,0.0,0.0,19.20729962183906,12.411020535656311
 04/25  04:00:00,4.675,4.435914308292005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82635.41698026186,0.0,0.0,1135919.7568953012,345716.76321630776,1675.8337482070925,0.0,0.0,19.348165219505306,12.346915334134664
 04/25  05:00:00,4.3999999999999999,4.19516527189911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126331.29397153296,0.0,0.0,1773216.9038900687,532629.2096154975,2518.234831096744,0.0,0.0,19.333935612857279,12.226482605984892
 04/25  06:00:00,5.05,4.801433934305502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98025.99070188019,0.0,0.0,1505822.1220242289,425909.21630026816,1301.314025630879,0.0,0.0,19.34390620192078,12.163776565822952
 04/25  07:00:00,8.308333333333332,7.223766677188283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7758.819249558528,0.0,0.0,136989.4532331549,35165.778373845715,0.0,0.0,0.0,18.765529176376238,12.007122112077568
 04/25  08:00:00,12.387500000000001,9.609385695380582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126408.63003414087,0.0,0.0,2582887.8768699157,565225.2857430606,0.0,356997.1490148837,356997.1490148837,20.841090075196634,13.066157608451088
 04/25  09:00:00,15.416666666666665,10.913402575131391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14176.977072761925,0.0,0.0,270067.31175328968,52063.55141975842,0.0,0.0,0.0,20.62010754417381,13.152438951398866
 04/25  10:00:00,17.566666666666668,11.92345234428088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.336359237680033,13.13604599249548
 04/25  11:00:00,18.895833333333333,12.617305038516163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.90801432960526,13.467826851265583
 04/25  12:00:00,20.320833333333334,12.85951486145594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.47741140651247,13.785770820303739
 04/25  13:00:00,21.099999999999999,12.92637205305713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.127306543275343,14.013777674088422
 04/25  14:00:00,20.50416666666667,12.539199663857126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4775853584061,14.09408291740253
 04/25  15:00:00,20.92083333333333,12.772601180091554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.92935890066481,14.185209961901093
 04/25  16:00:00,21.699999999999993,13.036627029312263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5681210280664,14.432930187816636
 04/25  17:00:00,21.699999999999993,13.162413163531497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.86559536639396,14.537519903306404
 04/25  18:00:00,20.77916666666667,12.992845255202277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.03485518240592,14.734726069116562
 04/25  19:00:00,16.695833333333334,12.272214629754887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.706819378034529,14.891204466104798
 04/25  20:00:00,13.575000000000001,11.3308250864823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.012989276038,15.017792201160843
 04/25  21:00:00,12.108333333333333,10.42934781742368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.514862140297326,15.110875928849746
 04/25  22:00:00,11.099999999999996,9.858629747860098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.94114922462447,15.045971434990977
 04/25  23:00:00,10.504166666666669,9.43045171126098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.435930091847554,14.937764297452377
 04/25  24:00:00,10.0,9.064652385435716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.83268846352274,14.694082301070955
 04/26  01:00:00,9.675000000000003,8.796196569736802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.32895760444782,14.441898251204707
 04/26  02:00:00,9.400000000000003,8.70503686418717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.867775385465298,14.16763307280265
 04/26  03:00:00,9.129166666666667,8.375354804874279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.50572610681502,13.949718576468513
 04/26  04:00:00,8.575000000000001,7.729826611010762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.15767465403722,13.657862902753705
 04/26  05:00:00,8.625,7.6374716389893779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.899621178538088,13.392808426106134
 04/26  06:00:00,9.170833333333335,8.010260312982743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.849955927376006,13.241479458641822
 04/26  07:00:00,12.433333333333332,10.871312393529096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.365930702470448,13.479506812174258
 04/26  08:00:00,16.51666666666667,12.685202536884687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12410.17657984785,0.0,0.0,292377.34120515667,54268.39535939818,0.0,0.0,0.0,20.315969970609485,14.117448962270933
 04/26  09:00:00,18.991666666666665,12.818317460762364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.849744052499117,14.365791715961202
 04/26  10:00:00,20.59583333333333,13.324025446628467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.49157337129688,14.539048825182194
 04/26  11:00:00,21.695833333333338,13.169797029936709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.033209316093104,14.606923216385042
 04/26  12:00:00,22.795833333333336,13.56105485664091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.541112454770347,14.536684271118359
 04/26  13:00:00,23.625,14.34268575019628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.118871926722194,14.647344236756548
 04/26  14:00:00,23.900000000000003,14.150037597801243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.690231689769136,14.852789303810026
 04/26  15:00:00,23.900000000000003,13.840158029793019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.15496214235192,14.882605176063207
 04/26  16:00:00,23.900000000000003,13.82319490660263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.542817901603468,14.90550803970691
 04/26  17:00:00,23.575000000000004,13.601435469639064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.85665969762025,14.955235994502536
 04/26  18:00:00,22.433333333333338,12.764056528516648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0111976125214,14.977411221171077
 04/26  19:00:00,20.77916666666667,11.834168491621151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.859784640527907,14.887191783021257
 04/26  20:00:00,19.40416666666667,11.34168924404137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.48528931982364,14.765051316337301
 04/26  21:00:00,17.979166666666666,10.90205249564734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.09432869220915,14.63366018902745
 04/26  22:00:00,15.683333333333332,10.299844764569866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.56432652460539,14.488591868729534
 04/26  23:00:00,13.533333333333334,9.710133787849163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.892007692934688,14.35872643268367
 04/26  24:00:00,12.204166666666666,9.39933609407445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.224484042952495,14.22739064431484
 04/27  01:00:00,11.104166666666666,9.00449823205848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.550658630805008,14.072155236901736
 04/27  02:00:00,10.275,8.491903657361439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.979397089641137,13.889877431382998
 04/27  03:00:00,9.404166666666667,7.993942645338521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.532789230639115,13.69999446637817
 04/27  04:00:00,8.900000000000003,7.748735515039532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.115196654094399,13.508907543795714
 04/27  05:00:00,8.900000000000003,7.748989110819854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.812021348425025,13.360630919165658
 04/27  06:00:00,10.6875,8.711232627816085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.790730538193558,13.339052011484525
 04/27  07:00:00,13.716666666666667,10.437882799042619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.325217926855698,13.614371524276742
 04/27  08:00:00,16.191666666666668,12.222321095906585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.831266534706164,14.018926775562705
 04/27  09:00:00,18.71666666666667,14.104674820363658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.20784316963476,14.424524022836984
 04/27  10:00:00,20.59583333333333,15.639302945178687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.724883066166105,15.005887594907357
 04/27  11:00:00,21.424999999999998,16.17884721888455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.128499128770966,15.643424246401658
 04/27  12:00:00,21.97083333333333,16.385756899644723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.623663919684338,16.17498880690697
 04/27  13:00:00,22.524999999999996,16.537280212842416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.08699092351618,16.60434269049289
 04/27  14:00:00,23.070833333333338,16.637010954778213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.519460145643298,16.89912896589947
 04/27  15:00:00,23.300000000000009,16.756384693860693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.960819529306403,17.15910207332119
 04/27  16:00:00,23.02916666666667,16.612759675047167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.274419856359214,17.345835477017095
 04/27  17:00:00,22.474999999999999,16.219025272977473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.462057700483429,17.452005876522205
 04/27  18:00:00,21.604166666666669,15.95831401635887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.60098756566065,17.57007680532579
 04/27  19:00:00,19.58333333333334,15.381045194142763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.505868884641374,17.716220177478147
 04/27  20:00:00,18.02916666666667,14.956500235196439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.135435474327897,17.779006896622258
 04/27  21:00:00,17.800000000000006,15.20784511673047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.832585430105863,17.843647763753766
 04/27  22:00:00,17.204166666666667,14.934086566002814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.554061397192546,17.91318156573977
 04/27  23:00:00,16.104166666666669,14.18100209356661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.186199718166497,17.85151417918058
 04/27  24:00:00,14.949999999999998,13.458858743719368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.702951631353164,17.65071743038479
 04/28  01:00:00,13.804166666666669,12.386938797602625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.137524061903105,17.292246970705614
 04/28  02:00:00,13.029166666666669,11.45863718960261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.638087802964166,16.795306832362774
 04/28  03:00:00,12.204166666666666,10.93633882453672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.23463716401223,16.30994890406618
 04/28  04:00:00,10.779166666666664,10.149035424636665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.801001942236966,15.867070928247799
 04/28  05:00:00,10.0,9.66300010993258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.413348857877265,15.470316742576302
 04/28  06:00:00,10.0,9.663072672476775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.281840964779989,15.233730419295704
 04/28  07:00:00,11.516666666666666,10.212371410469843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.54503115814101,15.192406986683894
 04/28  08:00:00,13.666666666666665,10.276294982493197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9219456431348,15.072446573429668
 04/28  09:00:00,15.64583333333333,10.011383294985116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.254567442645436,14.737669494518372
