Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Wetbulb Temperature [C](Hourly),LIVING_UNIT1:Zone Heating Setpoint Not Met Time [hr](Hourly),LIVING_UNIT1:Zone Heating Setpoint Not Met While Occupied Time [hr](Hourly),LIVING_UNIT1:Zone Cooling Setpoint Not Met Time [hr](Hourly),LIVING_UNIT1:Zone Cooling Setpoint Not Met While Occupied Time [hr](Hourly),ATTIC_UNIT1:Zone Heating Setpoint Not Met Time [hr](Hourly),ATTIC_UNIT1:Zone Heating Setpoint Not Met While Occupied Time [hr](Hourly),ATTIC_UNIT1:Zone Cooling Setpoint Not Met Time [hr](Hourly),ATTIC_UNIT1:Zone Cooling Setpoint Not Met While Occupied Time [hr](Hourly),Facility:Facility Heating Setpoint Not Met Time [hr](Hourly),Facility:Facility Cooling Setpoint Not Met Time [hr](Hourly),Facility:Facility Heating Setpoint Not Met While Occupied Time [hr](Hourly),Facility:Facility Cooling Setpoint Not Met While Occupied Time [hr](Hourly),SUPPLY FAN_UNIT1:Fan Electricity Energy [J](Hourly),HEATING COIL GAS:Heating Coil Heating Energy [J](Hourly),HEATING COIL GAS:Heating Coil NaturalGas Energy [J](Hourly),HEATING COIL GAS:Heating Coil Electricity Energy [J](Hourly),DX COOLING COIL_UNIT1:Cooling Coil Total Cooling Energy [J](Hourly),DX COOLING COIL_UNIT1:Cooling Coil Electricity Energy [J](Hourly),COOLING COIL AIR INLET NODE_UNIT1:System Node Temperature [C](Hourly),COOLING COIL AIR INLET NODE_UNIT1:System Node Wetbulb Temperature [C](Hourly)
 09/28  21:00:00,21.104166666666669,18.535533593786089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347008.61722476009,0.0,0.0,0.0,6883223.780772095,1350518.2996918339,26.534085929366026,18.518137262405646
 09/28  22:00:00,20.275000000000003,18.437315243748043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289233.6095874253,0.0,0.0,0.0,5759538.110596501,1103799.7514831315,26.543078018213398,18.714795495967559
 09/28  23:00:00,20.0,18.311082281216995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237411.43037202903,0.0,0.0,0.0,4735104.642634927,900970.5690855202,26.55097689549524,18.957831501718546
 09/28  24:00:00,19.40416666666667,18.144383264685137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179351.8356797482,0.0,0.0,0.0,3585154.716173116,671924.7358660234,26.559963598156626,19.16550504662879
 09/29  01:00:00,18.304166666666665,17.72058601305269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113103.50545712348,0.0,0.0,0.0,2278329.0329681069,413032.46302670109,26.5701131518359,19.43871246936561
 09/29  02:00:00,17.475,17.109427985655207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60602.197121612655,0.0,0.0,0.0,1229859.7694820478,216934.26182946497,26.578023650808594,19.696772712746605
 09/29  03:00:00,17.199999999999997,16.65606821096433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25437.994741359944,0.0,0.0,0.0,518488.6832176725,90434.51687111378,26.583210008507284,19.91511598974449
 09/29  04:00:00,16.929166666666665,16.195539946149088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1351.0217570811065,0.0,0.0,0.0,27577.33253307888,4794.6409568223029,25.799387095806737,19.827659158653636
 09/29  05:00:00,16.375,15.652554720873703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.422063485710124,19.775062162677658
 09/29  06:00:00,15.504166666666669,14.963712314688769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.244130494063709,19.689279616488134
 09/29  07:00:00,15.920833333333333,15.178949031230945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.32022440818098,19.63958679402568
 09/29  08:00:00,17.891666666666667,16.073709895630488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.836422912406375,19.81063814976422
 09/29  09:00:00,20.09166666666667,16.81961862891544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.39101368289404,19.95518792127016
 09/29  10:00:00,22.616666666666665,17.890479189457826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.994836616759448,20.088814921633469
 09/29  11:00:00,24.820833333333338,18.425980662853445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.774811086486016,20.30091095173783
 09/29  12:00:00,25.870833333333338,18.283585425277747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36404.44704197593,0.0,0.0,0.0,704950.0296333891,160367.59195788529,28.971825139038925,20.503536704693379
 09/29  13:00:00,26.100000000000006,18.043993201241027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126936.79801703844,0.0,0.0,0.0,2457395.8640464039,560687.7737512452,29.345614077664086,20.27546822604565
 09/29  14:00:00,26.425,18.33328197449061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307067.23422576047,0.0,0.0,0.0,6073050.076829277,1365277.9967404959,28.790691822082946,19.659501033052917
 09/29  15:00:00,26.375,18.546961807319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435579.0069335523,0.0,0.0,0.0,8547725.518583579,1931081.5785755453,28.2224851127975,19.054672628289713
 09/29  16:00:00,25.504166666666668,18.45817677787039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519909.9638580975,0.0,0.0,0.0,10235754.568786353,2252861.665970725,27.657017610219496,18.499073226263464
 09/29  17:00:00,24.07916666666667,18.377261232196849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561827.2586826142,0.0,0.0,0.0,11146441.4193114,2348209.1057815274,27.097291678308165,18.08019611224505
 09/29  18:00:00,21.837500000000003,17.569798118117704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569180.5988692965,0.0,0.0,0.0,11438552.822577974,2248832.886297785,26.54173365339875,17.770951888828539
 09/29  19:00:00,19.679166666666668,16.125075281501837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449042.54821541256,0.0,0.0,0.0,8964193.680077719,1675995.5255805015,26.519198898762569,17.71059553431131
 09/29  20:00:00,17.979166666666666,14.909603037523143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345958.5133921633,0.0,0.0,0.0,6877192.068180074,1235874.0452911615,26.53625410698065,17.637807491081025
 09/29  21:00:00,17.199999999999997,14.277856271638527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266177.54519502967,0.0,0.0,0.0,5252733.180308967,930441.4903628014,26.549398708543817,17.604198700397736
 09/29  22:00:00,16.333333333333333,13.810644287792704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191633.59173337633,0.0,0.0,0.0,3764415.475430494,656150.846643221,26.561589415349187,17.614061401148509
 09/29  23:00:00,15.275,13.398613117473758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104641.38916953304,0.0,0.0,0.0,2051896.40512236,348719.177698402,26.575598191491755,17.72020161172343
 09/29  24:00:00,14.079166666666668,12.786803209409206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23470.390529945053,0.0,0.0,0.0,460149.387399445,76747.3786775196,26.24193646258075,17.761991175702659
 09/30  01:00:00,13.300000000000003,12.508690685931969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.388311945061657,17.6307727988239
 09/30  02:00:00,12.704166666666664,12.056507186306247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.098449004227363,17.64906654272627
 09/30  03:00:00,12.200000000000001,11.562603409897682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.76848180602178,17.523180670486175
 09/30  04:00:00,11.929166666666666,11.444719894350428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.511799606425269,17.392295910322465
 09/30  05:00:00,11.700000000000001,11.197067317020867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.253992326190713,17.259951689869629
 09/30  06:00:00,11.375,10.947309308198795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.054554130490119,17.116047988865409
 09/30  07:00:00,12.29166666666667,11.667664812756911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.11631714881254,17.104125454731645
 09/30  08:00:00,14.816666666666669,13.321688483763796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.670405860027925,17.404115251554719
 09/30  09:00:00,18.212500000000003,14.92586089477674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.328488782999377,17.7954605501071
 09/30  10:00:00,20.59583333333333,15.442104818697218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.973653591663124,18.069801916283415
 09/30  11:00:00,22.02083333333333,15.57718915864374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.58007844582664,18.21017075027975
 09/30  12:00:00,23.070833333333338,15.952305875757782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.17092534421803,18.283343726851304
 09/30  13:00:00,23.89583333333333,15.909128228657531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.804397389553264,18.39165369056167
 09/30  14:00:00,24.724999999999999,15.561792209005729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152130.53284103159,0.0,0.0,0.0,2895073.0313975058,646659.8983421881,28.546044729277545,18.40817369221311
 09/30  15:00:00,25.0,15.444009578337024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292393.0965315881,0.0,0.0,0.0,5558852.871410139,1247153.9503459742,28.194453088864468,17.987081742868449
 09/30  16:00:00,25.0,15.052164003901743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417220.0054269549,0.0,0.0,0.0,7889351.0511410939,1772887.841540048,27.6710292267782,17.447249240361097
 09/30  17:00:00,24.07916666666667,15.079847409159707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476074.92442298118,0.0,0.0,0.0,9036758.797101837,1972269.7872108767,27.100108600604498,16.909231273652517
 09/30  18:00:00,20.916666666666666,15.144690180950553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482476.2059555524,0.0,0.0,0.0,9374567.627824093,1847610.896668115,26.54416105941998,16.679392227480844
 09/30  19:00:00,17.979166666666666,14.632978771793232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363717.1011743017,0.0,0.0,0.0,7097578.101453917,1287028.195719313,26.535074501135168,16.847175238481286
 09/30  20:00:00,16.008333333333338,13.721871370975359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265737.06544542926,0.0,0.0,0.0,5222994.970463428,896467.8434820793,26.550630434479389,17.09314103639539
 09/30  21:00:00,15.0,13.188943686389023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180333.81105744278,0.0,0.0,0.0,3544640.609316454,592678.2288292634,26.564244696621399,17.277267799860387
 09/30  22:00:00,15.487499999999999,13.975548345934682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130353.88377813543,0.0,0.0,0.0,2547465.219388013,435070.645969236,26.571899733321417,17.51614237450152
 09/30  23:00:00,16.333333333333333,15.152805012034689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85309.11627634928,0.0,0.0,0.0,1661321.8135877688,292347.01708278406,26.578370889703988,17.911540832387336
 09/30  24:00:00,17.1875,15.949903493162003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50026.72268031834,0.0,0.0,0.0,975130.4280273868,176018.20880060426,26.583022036625427,18.390154045974126
 10/01  01:00:00,18.087500000000003,16.846874006064487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25432.860618189934,0.0,0.0,0.0,495948.0101706181,91860.07516079948,26.5859906662095,18.787308397246183
 10/01  02:00:00,18.9875,18.05696459893708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19417.206616448828,0.0,0.0,0.0,381067.5191403495,71952.5038951271,26.58569705764432,19.272726017520787
 10/01  03:00:00,19.833333333333333,19.040414529250577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20416.36685493946,0.0,0.0,0.0,406186.68554774738,77502.57174101469,26.58397429838966,19.88982152992693
 10/01  04:00:00,20.6875,20.13141853706756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31976.155966354538,0.0,0.0,0.0,645728.3278869414,124076.03349314194,26.58056300031636,20.482448894321608
 10/01  05:00:00,21.424999999999998,21.074742513385407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49093.59460298634,0.0,0.0,0.0,1008818.7603876175,193668.4257982795,26.576195283022927,21.08334781049398
 10/01  06:00:00,21.375,21.025163131137786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62028.470934392004,0.0,0.0,0.0,1300820.6802242068,243804.94417650449,26.572783593073195,21.578069345262759
 10/01  07:00:00,21.099999999999999,20.941073158857639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76637.9137254389,0.0,0.0,0.0,1630990.0721974923,298738.4214985641,26.569705619735954,21.84069507306856
 10/01  08:00:00,21.695833333333338,21.31139744335357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.86275718326874,21.96127239837872
 10/01  09:00:00,22.199999999999993,21.67802618989579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.132779892458929,22.419643395076549
 10/01  10:00:00,22.199999999999993,21.84332731868579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.235530545019289,22.71462990616388
 10/01  11:00:00,22.795833333333336,21.763562315445058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.560424785036515,22.97841795244388
 10/01  12:00:00,22.704166666666667,21.30812687032402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.74559840840132,23.06185625529891
 10/01  13:00:00,21.33333333333334,20.34439319652606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.536895272618627,22.888749996557136
 10/01  14:00:00,20.599999999999999,19.600101040355406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.43110291147063,22.585951276926129
 10/01  15:00:00,21.791666666666669,19.496591519151975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.469641575919725,22.269845917084365
 10/01  16:00:00,22.474999999999999,18.599632511650598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.573807307943736,21.85552212719462
 10/01  17:00:00,22.199999999999993,18.071833132773049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92967.72887879277,0.0,0.0,0.0,2069002.7663050993,373078.72917866308,26.79025995756093,21.197357200339185
 10/01  18:00:00,21.008333333333338,18.023905957045895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178215.0342029805,0.0,0.0,0.0,3792599.7457858484,699248.797142377,26.499971210029299,20.484570101447358
 10/01  19:00:00,19.40416666666667,17.79295851645067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117027.91154075478,0.0,0.0,0.0,2401030.62748355,439962.3579458732,26.567350496860589,20.242818556343818
 10/01  20:00:00,18.304166666666665,17.388596559596679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74126.9273730166,0.0,0.0,0.0,1526043.106124021,271353.02099034519,26.574288284247925,20.266212983290047
 10/01  21:00:00,18.070833333333338,17.133728985773045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45688.42146960596,0.0,0.0,0.0,940726.0100651725,166011.07370579476,26.578752395347324,20.330829285404904
 10/01  22:00:00,18.300000000000006,17.38550144866609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24838.97281528481,0.0,0.0,0.0,510508.9903277596,90805.35647817949,26.581878544542545,20.44078586326902
 10/01  23:00:00,18.02916666666667,17.272634045104508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.8068078475237,0.0,0.0,0.0,7318.28307618678,1299.415899031663,25.62470495843662,20.3355864185054
 10/01  24:00:00,17.800000000000006,17.28282559322257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.40458515654345,20.400248105609497
 10/02  01:00:00,17.800000000000006,17.480384861773595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.232348678649108,20.47124983636603
 10/02  02:00:00,18.070833333333338,17.748934288794425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.15550000276494,20.554444318148243
 10/02  03:00:00,18.625,18.298438335611924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.119845110084527,20.68653271140018
 10/02  04:00:00,18.900000000000003,18.571129891408878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.12612172348608,20.87291688189866
 10/02  05:00:00,18.900000000000003,18.571184633817123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.068621931205894,21.008988870269218
 10/02  06:00:00,18.900000000000003,18.571294802579727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.05362432470493,21.120388970333229
 10/02  07:00:00,18.900000000000003,18.571343772878174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1028994939704,21.224312292757579
 10/02  08:00:00,19.495833333333335,18.91737610563236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.28453620390238,21.367637657745914
 10/02  09:00:00,21.191666666666668,19.781372668444996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.563480194639856,21.525431383767104
 10/02  10:00:00,22.524999999999996,20.20345486665526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.86018708440419,21.647371432780607
 10/02  11:00:00,23.39583333333333,20.130885850460769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.09414736747866,21.668388147476195
 10/02  12:00:00,24.495833333333328,20.313817723374059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.395219740793377,21.65225548366214
 10/02  13:00:00,25.0,20.499077966113889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.660618588578119,21.66879844330347
 10/02  14:00:00,25.595833333333343,20.866736099748587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.850515930373196,21.67715575145237
 10/02  15:00:00,25.504166666666668,20.972195886197694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.048406984310238,21.755909854201023
 10/02  16:00:00,25.325000000000004,20.680273457070915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64284.52519225253,0.0,0.0,0.0,1428233.4546916988,277115.82295468277,27.23380062938311,21.654466847186386
 10/02  17:00:00,25.275000000000003,20.290437642680169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156919.66895638716,0.0,0.0,0.0,3316527.040867167,679515.5717513206,27.008774218015249,21.23393385395639
 10/02  18:00:00,22.291666666666669,19.71749714991009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202665.5682580529,0.0,0.0,0.0,4267333.546734433,827139.0988652349,26.584485264190609,20.670376196895594
 10/02  19:00:00,19.675,18.886660568639578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120593.69375610544,0.0,0.0,0.0,2502656.793795823,456145.6200720597,26.56596315691684,20.62321476024029
 10/02  20:00:00,18.804166666666665,18.033319713415833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75184.6791103118,0.0,0.0,0.0,1564134.0987094569,278727.3173505079,26.573209087708013,20.684107653970157
 10/02  21:00:00,18.02916666666667,17.50918436843364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33716.729530719436,0.0,0.0,0.0,702833.0060255013,122539.71610910763,26.579835937189114,20.73472800649701
 10/02  22:00:00,17.475,17.15857719682594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4695.949083632981,0.0,0.0,0.0,98116.60779288582,16902.114720443875,25.97674298338602,20.66475081445094
 10/02  23:00:00,16.929166666666665,16.61742551132086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.400500331248556,20.563182196864216
 10/02  24:00:00,16.699999999999997,16.390259944931136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.197604991542737,20.47366068730096
 10/03  01:00:00,16.699999999999997,16.390196522588153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.022836087250395,20.360254583468934
 10/03  02:00:00,16.375,16.067966928418924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.849509422435007,20.240828769914815
 10/03  03:00:00,16.099999999999999,15.960645892901246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.654210044546855,20.072592722917766
 10/03  04:00:00,15.504166666666669,15.504161534651559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.512834466000887,19.950626264248663
 10/03  05:00:00,14.674999999999999,14.674994363521341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.281333741931147,19.704516278327025
 10/03  06:00:00,14.725,14.724993759532922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.14280582890918,19.463287108094634
 10/03  07:00:00,16.191666666666668,16.191660131367397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.25462820380204,19.461633438215978
 10/03  08:00:00,17.795833333333336,17.795825388780079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.520120805674265,19.789847064989947
 10/03  09:00:00,18.300000000000006,18.29998760002876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.556847975042094,20.11881872071743
